Symbol,Tipo,Fecha,Precio_Entrada,Stop_Loss_Inicial,Precio_Salida,Resultado,PnL_Absoluto,Retorno_Pct,Comision_Total,Descripcion,Fecha de operacion,Precio,Stop_loss,Nuevo_SL
GOOG,ACT_SL,2020-06-08 00:00:00,N/A,53.84,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,54.87
GOOG,ACT_SL,2020-06-22 00:00:00,N/A,54.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,54.94
GOOG,ACT_SL,2020-06-29 00:00:00,N/A,54.94,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,55.2
GOOG,ACT_SL,2020-07-06 00:00:00,N/A,55.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,57.46
GOOG,ACT_SL,2020-07-13 00:00:00,N/A,57.46,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,58.7
GOOG,ACT_SL,2020-07-20 00:00:00,N/A,58.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,59.07
GOOG,ACT_SL,2020-08-17 00:00:00,N/A,59.07,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,59.47
GOOG,ACT_SL,2020-08-24 00:00:00,N/A,59.47,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,61.76
GOOG,ACT_SL,2020-08-31 00:00:00,N/A,61.76,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,64.51
GOOG,ACT_SL,2020-11-02 00:00:00,N/A,64.51,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,66.76
GOOG,ACT_SL,2020-11-09 00:00:00,N/A,66.76,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,67.67
GOOG,ACT_SL,2020-11-30 00:00:00,N/A,67.67,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,68.75
GOOG,ACT_SL,2021-01-18 00:00:00,N/A,68.75,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,72.02
GOOG,ACT_SL,2021-02-01 00:00:00,N/A,72.02,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,78.78
GOOG,ACT_SL,2021-02-08 00:00:00,N/A,78.78,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,79.04
GOOG,ACT_SL,2021-02-15 00:00:00,N/A,79.04,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,80.12
GOOG,ACT_SL,2021-04-05 00:00:00,N/A,80.12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,85.2
GOOG,ACT_SL,2021-04-12 00:00:00,N/A,85.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,85.85
GOOG,ACT_SL,2021-04-19 00:00:00,N/A,85.85,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,86.57
GOOG,ACT_SL,2021-04-26 00:00:00,N/A,86.57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,91.28
GOOG,ACT_SL,2021-05-31 00:00:00,N/A,91.28,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,91.34
GOOG,ACT_SL,2021-06-07 00:00:00,N/A,91.34,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,94.06
GOOG,ACT_SL,2021-06-14 00:00:00,N/A,94.06,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,94.69
GOOG,ACT_SL,2021-06-21 00:00:00,N/A,94.69,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,95.13
GOOG,ACT_SL,2021-06-28 00:00:00,N/A,95.13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,95.92
GOOG,ACT_SL,2021-07-05 00:00:00,N/A,95.92,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,97.25
GOOG,ACT_SL,2021-07-12 00:00:00,N/A,97.25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,99.01
GOOG,ACT_SL,2021-07-19 00:00:00,N/A,99.01,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,103.34
GOOG,ACT_SL,2021-07-26 00:00:00,N/A,103.34,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,104.23
GOOG,ACT_SL,2021-08-23 00:00:00,N/A,104.23,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,107.95
GOOG,ACT_SL,2021-08-30 00:00:00,N/A,107.95,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,109.3
GOOG,ACT_SL,2021-10-25 00:00:00,N/A,109.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,111.01
GOOG,ACT_SL,2021-11-01 00:00:00,N/A,111.01,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,112.09
GOOG,ACT_SL,2021-11-08 00:00:00,N/A,112.09,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,112.43
GOOG,ACT_SL,2021-11-15 00:00:00,N/A,112.43,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,113.04
GOOG,ACT_SL,2022-01-31 00:00:00,N/A,113.04,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,113.23
GOOG,VENTA EMA Lenta Descendente (Filtro),2022-04-25 00:00:00,63.49,N/A,114.11,Cerrada,9972.14,79.73,0,Cierre tecnico,N/A,N/A,N/A,N/A
GOOG,COMPRA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,COMPRA (Tecnica: Stoch Mid Cruce & Ascendente),2022-05-02 00:00:00,114.8,86.1,N/A
GOOG,VENTA EMA Lenta Descendente (Filtro),2022-05-09 00:00:00,114.8,N/A,115.65,Cerrada,165.75,0.74,0,Cierre tecnico,N/A,N/A,N/A,N/A
GOOG,COMPRA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,COMPRA (Tecnica: EMA Lenta Ascendente),2023-04-10 00:00:00,108.65,81.49,N/A
GOOG,ACT_SL,2023-05-08 00:00:00,N/A,81.49,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,88.17
GOOG,ACT_SL,2023-05-15 00:00:00,N/A,88.17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,94.16
GOOG,ACT_SL,2023-05-22 00:00:00,N/A,94.16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,94.57
GOOG,ACT_SL,2023-06-05 00:00:00,N/A,94.57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,96.44
GOOG,ACT_SL,2023-07-24 00:00:00,N/A,96.44,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,99.8
GOOG,ACT_SL,2023-08-21 00:00:00,N/A,99.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100.48
GOOG,ACT_SL,2023-08-28 00:00:00,N/A,100.48,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,103.16
GOOG,ACT_SL,2023-09-11 00:00:00,N/A,103.16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,103.88
GOOG,ACT_SL,2023-09-18 00:00:00,N/A,103.88,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,104.17
GOOG,ACT_SL,2023-10-09 00:00:00,N/A,104.17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,105.99
GOOG,ACT_SL,2023-12-18 00:00:00,N/A,105.99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,106.64
GOOG,ACT_SL,2023-12-25 00:00:00,N/A,106.64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,107.15
GOOG,ACT_SL,2024-01-08 00:00:00,N/A,107.15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,109.18
GOOG,ACT_SL,2024-01-15 00:00:00,N/A,109.18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,110.2
GOOG,ACT_SL,2024-01-22 00:00:00,N/A,110.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,115.21
GOOG,ACT_SL,2024-01-29 00:00:00,N/A,115.21,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,115.53
GOOG,ACT_SL,2024-04-01 00:00:00,N/A,115.53,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,116.87
GOOG,ACT_SL,2024-04-08 00:00:00,N/A,116.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,120.38
GOOG,ACT_SL,2024-04-22 00:00:00,N/A,120.38,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,131.33
GOOG,ACT_SL,2024-05-13 00:00:00,N/A,131.33,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,132.13
GOOG,ACT_SL,2024-05-20 00:00:00,N/A,132.13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,133.96
GOOG,ACT_SL,2024-06-10 00:00:00,N/A,133.96,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,135.54
GOOG,ACT_SL,2024-06-17 00:00:00,N/A,135.54,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,136.02
GOOG,ACT_SL,2024-06-24 00:00:00,N/A,136.02,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,139.74
GOOG,ACT_SL,2024-07-01 00:00:00,N/A,139.74,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,143.29
GOOG,ACT_SL,2024-07-08 00:00:00,N/A,143.29,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,144.07
GOOG,ACT_SL,2024-12-09 00:00:00,N/A,144.07,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,146.93
GOOG,ACT_SL,2024-12-16 00:00:00,N/A,146.93,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,151.57
GOOG,ACT_SL,2025-01-20 00:00:00,N/A,151.57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,152.29
GOOG,ACT_SL,2025-01-27 00:00:00,N/A,152.29,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,154.71
GOOG,ACT_SL,2025-02-03 00:00:00,N/A,154.71,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,155.92
GOOG,VENTA StopLoss,2025-03-24 00:00:00,108.65,155.92,155.63,Cerrada,9677.88,43.24,0,N/A,N/A,N/A,N/A,N/A
GOOG,COMPRA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,COMPRA (Tecnica: EMA Lenta Ascendente),2025-05-19 00:00:00,169.12,126.84,N/A
GOOG,ACT_SL,2025-05-26 00:00:00,N/A,126.84,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,132.0
GOOG,ACT_SL,2025-06-09 00:00:00,N/A,132.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,136.45
GOOG,ACT_SL,2025-07-07 00:00:00,N/A,136.45,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,136.75
GOOG,ACT_SL,2025-07-14 00:00:00,N/A,136.75,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,140.3
GOOG,ACT_SL,2025-07-21 00:00:00,N/A,140.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,149.0
GOOG,ACT_SL,2025-08-04 00:00:00,N/A,149.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,152.34
GOOG,ACT_SL,2025-08-11 00:00:00,N/A,152.34,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,155.26
GOOG,ACT_SL,2025-08-18 00:00:00,N/A,155.26,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,156.68
GOOG,ACT_SL,2025-08-25 00:00:00,N/A,156.68,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,161.26
GOOG,ACT_SL,2025-09-01 00:00:00,N/A,161.26,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,176.83
GOOG,ACT_SL,2025-09-08 00:00:00,N/A,176.83,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,181.65
GOOG,ACT_SL,2025-09-15 00:00:00,N/A,181.65,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.4
GOOG,ACT_SL,2025-10-13 00:00:00,N/A,192.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,193.06
GOOG,ACT_SL,2025-10-20 00:00:00,N/A,193.06,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,196.76
GOOG,ACT_SL,2025-10-27 00:00:00,N/A,196.76,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,218.8
GOOG,ACT_SL,2025-11-10 00:00:00,N/A,218.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,219.13
GOOG,ACT_SL,2025-11-17 00:00:00,N/A,219.13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,230.02
GOOG,ACT_SL,2025-11-24 00:00:00,N/A,230.02,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,246.34
NKE,COMPRA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,COMPRA (Tecnica: EMA Lenta Ascendente),2001-09-03 00:00:00,4.55,3.41,N/A
NKE,ACT_SL,2001-09-10 00:00:00,N/A,3.41,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.5
NKE,ACT_SL,2001-10-01 00:00:00,N/A,3.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.55
NKE,ACT_SL,2001-10-22 00:00:00,N/A,3.55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.59
NKE,ACT_SL,2001-11-12 00:00:00,N/A,3.59,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.8
NKE,ACT_SL,2001-11-19 00:00:00,N/A,3.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.83
NKE,ACT_SL,2001-12-03 00:00:00,N/A,3.83,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.97
NKE,ACT_SL,2001-12-17 00:00:00,N/A,3.97,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.01
NKE,ACT_SL,2001-12-24 00:00:00,N/A,4.01,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.12
NKE,ACT_SL,2001-12-31 00:00:00,N/A,4.12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.12
NKE,ACT_SL,2002-01-21 00:00:00,N/A,4.12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.17
NKE,ACT_SL,2002-01-28 00:00:00,N/A,4.17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.3
NKE,ACT_SL,2002-03-11 00:00:00,N/A,4.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.46
NKE,ACT_SL,2002-03-18 00:00:00,N/A,4.46,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.54
NKE,VENTA EMA Lenta Descendente (Filtro),2002-06-10 00:00:00,4.55,N/A,4.68,Cerrada,285.09,2.86,0,Cierre tecnico,N/A,N/A,N/A,N/A
NKE,COMPRA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,COMPRA (Tecnica: EMA Lenta Ascendente),2002-07-01 00:00:00,5.3,3.97,N/A
NKE,ACT_SL,2002-07-08 00:00:00,N/A,3.97,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.09
NKE,VENTA EMA Lenta Descendente (Filtro),2002-07-22 00:00:00,5.3,N/A,4.59,Cerrada,-1369.59,-13.4,0,Cierre tecnico,N/A,N/A,N/A,N/A
NKE,COMPRA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,COMPRA (Tecnica: EMA Lenta Ascendente),2003-03-10 00:00:00,4.7,3.53,N/A
NKE,ACT_SL,2003-03-17 00:00:00,N/A,3.53,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.79
NKE,ACT_SL,2003-04-07 00:00:00,N/A,3.79,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.8
NKE,ACT_SL,2003-04-14 00:00:00,N/A,3.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.86
NKE,ACT_SL,2003-04-28 00:00:00,N/A,3.86,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.95
NKE,ACT_SL,2003-05-26 00:00:00,N/A,3.95,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.01
NKE,ACT_SL,2003-06-16 00:00:00,N/A,4.01,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.04
NKE,ACT_SL,2003-06-23 00:00:00,N/A,4.04,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.09
NKE,ACT_SL,2003-09-15 00:00:00,N/A,4.09,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.43
NKE,ACT_SL,2003-09-29 00:00:00,N/A,4.43,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.52
NKE,ACT_SL,2003-10-06 00:00:00,N/A,4.52,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.59
NKE,ACT_SL,2003-10-13 00:00:00,N/A,4.59,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.62
NKE,ACT_SL,2003-11-24 00:00:00,N/A,4.62,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.8
NKE,ACT_SL,2003-12-01 00:00:00,N/A,4.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.84
NKE,ACT_SL,2003-12-22 00:00:00,N/A,4.84,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.86
NKE,ACT_SL,2003-12-29 00:00:00,N/A,4.86,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.91
NKE,ACT_SL,2004-01-12 00:00:00,N/A,4.91,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.98
NKE,ACT_SL,2004-01-19 00:00:00,N/A,4.98,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.03
NKE,ACT_SL,2004-02-02 00:00:00,N/A,5.03,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.09
NKE,ACT_SL,2004-02-09 00:00:00,N/A,5.09,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.24
NKE,ACT_SL,2004-02-23 00:00:00,N/A,5.24,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.32
NKE,ACT_SL,2004-03-01 00:00:00,N/A,5.32,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.34
NKE,ACT_SL,2004-03-08 00:00:00,N/A,5.34,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.55
NKE,ACT_SL,2004-03-22 00:00:00,N/A,5.55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.6
NKE,ACT_SL,2004-09-20 00:00:00,N/A,5.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.72
NKE,ACT_SL,2004-10-04 00:00:00,N/A,5.72,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.77
NKE,ACT_SL,2004-10-18 00:00:00,N/A,5.77,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.81
NKE,ACT_SL,2004-10-25 00:00:00,N/A,5.81,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.86
NKE,ACT_SL,2004-11-01 00:00:00,N/A,5.86,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.19
NKE,ACT_SL,2004-11-15 00:00:00,N/A,6.19,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.28
NKE,ACT_SL,2004-12-06 00:00:00,N/A,6.28,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.32
NKE,ACT_SL,2004-12-13 00:00:00,N/A,6.32,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.61
NKE,ACT_SL,2004-12-20 00:00:00,N/A,6.61,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.62
NKE,VENTA EMA Lenta Descendente (Filtro),2005-09-05 00:00:00,4.7,N/A,7.52,Cerrada,5290.32,60.0,0,Cierre tecnico,N/A,N/A,N/A,N/A
NKE,COMPRA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,COMPRA (Tecnica: EMA Lenta Ascendente),2005-09-26 00:00:00,7.84,5.88,N/A
NKE,ACT_SL,2005-10-03 00:00:00,N/A,5.88,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.04
NKE,ACT_SL,2005-10-17 00:00:00,N/A,6.04,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.07
NKE,ACT_SL,2005-10-31 00:00:00,N/A,6.07,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.33
NKE,ACT_SL,2005-11-07 00:00:00,N/A,6.33,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.35
NKE,ACT_SL,2005-11-21 00:00:00,N/A,6.35,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.38
NKE,ACT_SL,2005-12-12 00:00:00,N/A,6.38,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.6
NKE,VENTA EMA Lenta Descendente (Filtro),2006-05-01 00:00:00,7.84,N/A,7.85,Cerrada,17.92,0.13,0,Cierre tecnico,N/A,N/A,N/A,N/A
NKE,COMPRA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,COMPRA (Tecnica: EMA Lenta Ascendente),2006-06-19 00:00:00,8.14,6.1,N/A
NKE,ACT_SL,2006-06-26 00:00:00,N/A,6.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.15
NKE,VENTA EMA Lenta Descendente (Filtro),2006-07-03 00:00:00,8.14,N/A,7.63,Cerrada,-877.71,-6.27,0,Cierre tecnico,N/A,N/A,N/A,N/A
NKE,COMPRA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,COMPRA (Tecnica: Stoch Mid Cruce & Ascendente),2006-08-21 00:00:00,7.41,5.56,N/A
NKE,VENTA EMA Lenta Descendente (Filtro),2006-08-28 00:00:00,7.41,N/A,7.83,Cerrada,741.3,5.67,0,Cierre tecnico,N/A,N/A,N/A,N/A
NKE,COMPRA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,COMPRA (Tecnica: EMA Lenta Ascendente),2006-09-11 00:00:00,8.02,6.02,N/A
NKE,ACT_SL,2006-09-18 00:00:00,N/A,6.02,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.3
NKE,ACT_SL,2006-09-25 00:00:00,N/A,6.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.45
NKE,ACT_SL,2006-10-02 00:00:00,N/A,6.45,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.5
NKE,ACT_SL,2006-10-09 00:00:00,N/A,6.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.52
NKE,ACT_SL,2006-10-16 00:00:00,N/A,6.52,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.58
NKE,ACT_SL,2006-10-23 00:00:00,N/A,6.58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.82
NKE,ACT_SL,2006-11-13 00:00:00,N/A,6.82,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.96
NKE,ACT_SL,2006-11-20 00:00:00,N/A,6.96,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.06
NKE,ACT_SL,2006-11-27 00:00:00,N/A,7.06,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.2
NKE,ACT_SL,2006-12-18 00:00:00,N/A,7.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.35
NKE,ACT_SL,2007-01-29 00:00:00,N/A,7.35,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.36
NKE,ACT_SL,2007-02-05 00:00:00,N/A,7.36,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.57
NKE,ACT_SL,2007-02-12 00:00:00,N/A,7.57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.81
NKE,ACT_SL,2007-02-19 00:00:00,N/A,7.81,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.87
NKE,ACT_SL,2007-02-26 00:00:00,N/A,7.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.91
NKE,ACT_SL,2007-03-19 00:00:00,N/A,7.91,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.01
NKE,ACT_SL,2007-04-09 00:00:00,N/A,8.01,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.02
NKE,ACT_SL,2007-05-21 00:00:00,N/A,8.02,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.06
NKE,ACT_SL,2007-05-28 00:00:00,N/A,8.06,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.32
NKE,ACT_SL,2007-06-04 00:00:00,N/A,8.32,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.38
NKE,ACT_SL,2007-06-25 00:00:00,N/A,8.38,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.65
NKE,ACT_SL,2007-07-02 00:00:00,N/A,8.65,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.76
NKE,ACT_SL,2007-07-16 00:00:00,N/A,8.76,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.81
NKE,ACT_SL,2007-09-17 00:00:00,N/A,8.81,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.94
NKE,ACT_SL,2007-10-08 00:00:00,N/A,8.94,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.3
NKE,ACT_SL,2007-10-15 00:00:00,N/A,9.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.49
NKE,ACT_SL,2007-10-22 00:00:00,N/A,9.49,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.52
NKE,ACT_SL,2007-10-29 00:00:00,N/A,9.52,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.76
NKE,ACT_SL,2007-12-03 00:00:00,N/A,9.76,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.95
